Symbol  ,Series  ,Date  ,Prev Close  ,Open Price  ,High Price  ,Low Price  ,Last Price  ,Close Price  ,Average Price ,Total Traded Quantity  ,Turnover ₹  ,No. of Trades  ,Deliverable Qty  ,% Dly Qt to Traded Qty  
APOLLOHOSP,EQ,26-Dec-24,"7,240.00","7,272.20","7,298.05","7,224.75","7,252.00","7,261.15","7,265.41","1,16,439","84,59,77,065.45","26,463","51,899",44.57
APOLLOHOSP,EQ,27-Dec-24,"7,261.15","7,261.15","7,295.00","7,155.00","7,250.00","7,246.30","7,246.08","1,89,089","1,37,01,53,976.00","32,337","1,12,313",59.4
APOLLOHOSP,EQ,30-Dec-24,"7,246.30","7,240.00","7,378.40","7,220.05","7,303.00","7,314.25","7,306.51","4,28,884","3,13,36,45,612.25","52,011","2,77,027",64.59
APOLLOHOSP,EQ,31-Dec-24,"7,314.25","7,305.60","7,365.95","7,252.80","7,296.00","7,296.35","7,308.18","2,12,227","1,55,09,92,740.90","34,635","1,12,837",53.17
APOLLOHOSP,EQ,01-Jan-25,"7,296.35","7,320.00","7,445.00","7,300.40","7,370.00","7,369.65","7,397.50","3,41,399","2,52,55,00,161.90","49,129","1,26,129",36.94
APOLLOHOSP,EQ,02-Jan-25,"7,369.65","7,405.00","7,444.95","7,333.05","7,405.10","7,421.65","7,410.82","2,65,991","1,97,12,12,631.60","38,557","1,56,189",58.72
APOLLOHOSP,EQ,03-Jan-25,"7,421.65","7,427.95","7,437.55","7,280.00","7,320.00","7,298.35","7,338.72","1,80,636","1,32,56,36,931.20","30,041","97,663",54.07
APOLLOHOSP,EQ,06-Jan-25,"7,298.35","7,298.35","7,473.00","7,290.75","7,440.00","7,429.15","7,396.34","5,27,272","3,89,98,83,906.55","63,050","2,33,401",44.27
APOLLOHOSP,EQ,07-Jan-25,"7,429.15","7,466.25","7,545.35","7,345.20","7,430.00","7,436.75","7,454.47","3,98,234","2,96,86,25,281.45","49,799","1,53,234",38.48
APOLLOHOSP,EQ,08-Jan-25,"7,436.75","7,448.75","7,460.00","7,131.00","7,135.05","7,142.65","7,242.98","4,50,295","3,26,14,75,594.15","70,699","2,39,280",53.14
APOLLOHOSP,EQ,09-Jan-25,"7,142.65","7,140.00","7,163.70","6,991.10","7,102.00","7,091.55","7,092.48","3,05,521","2,16,69,00,187.20","46,494","1,07,404",35.15
APOLLOHOSP,EQ,10-Jan-25,"7,091.55","7,090.00","7,139.00","7,016.85","7,025.10","7,036.75","7,056.03","1,85,381","1,30,80,54,410.05","37,098","95,300",51.41
APOLLOHOSP,EQ,13-Jan-25,"7,036.75","7,000.00","7,000.00","6,756.05","6,852.05","6,839.60","6,841.15","4,31,086","2,94,91,23,170.35","55,878","2,33,320",54.12
APOLLOHOSP,EQ,14-Jan-25,"6,839.60","6,854.60","6,899.00","6,683.10","6,716.00","6,706.85","6,739.76","3,62,659","2,44,42,35,228.95","53,488","2,22,228",61.28
APOLLOHOSP,EQ,15-Jan-25,"6,706.85","6,749.60","6,759.95","6,608.00","6,727.90","6,691.85","6,691.82","5,47,360","3,66,28,34,579.15","71,429","3,70,946",67.77
APOLLOHOSP,EQ,16-Jan-25,"6,691.85","6,760.00","6,807.80","6,700.05","6,800.95","6,789.65","6,757.56","5,79,821","3,91,81,72,500.65","84,362","3,69,601",63.74
